,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
197,"ADAPTADOR PARA MANDRIL TAM. 1 -  6,00 X  4,90 - (M6) -  6,00 X  4,90 - (M6)",1,269.0,1,1,32.0,0.0,217,0,2021-11-01
198,"ADAPTADOR PARA MANDRIL TAM. 1 -  6,00 X  4,90 - (M6) -  6,00 X  4,90 - (M6)",2,550.0,2,1,64.0,0.0,54,0,2021-11-01
199,"ADAPTADOR PARA MANDRIL TAM. 1 -  6,00 X  4,90 - (M8)  -  6,00 X  4,90 - (M8)",1,2952785.0,1,1,28.0,1.0,280,0,2021-11-01
200,"ADAPTADOR PARA MANDRIL TAM. 1 -  7,00 X  5,50 - (M10 - G1/8 - 1/4 - 3/8)",1,336.87,1,1,28.0,0.0,112,1,2021-11-01
201,"ADAPTADOR PARA MANDRIL TAM. 1 -  7,00 X  5,50 - (M10 - G1/8 - 1/4 - 3/8)",1,320.0,1,1,28.0,0.0,154,1,2021-11-01
202,"ADAPTADOR PARA MANDRIL TAM. 1 -  7,00 X  5,50 - (M10 - G1/8 - 1/4 - 3/8)",1,320.0,1,1,28.0,0.0,53,1,2021-11-01
203,"ADAPTADOR PARA MANDRIL TAM. 1 -  8,00 X  6,20 - (M8 - 5/16 - 7/16)",1,269.0,1,1,32.0,0.0,203,0,2021-11-01
204,"ADAPTADOR PARA MANDRIL TAM. 1 -  8,00 X  6,20 - (M8 - 5/16 - 7/16)",1,268.44,1,1,32.0,0.0,259,0,2021-11-01
205,"ADAPTADOR PARA MANDRIL TAM. 1 -  8,00 X  6,20 - (M8 - 5/16 - 7/16)",2,275.0,1,1,32.0,0.0,140,0,2021-11-01
206,"ADAPTADOR PARA MANDRIL TAM. 1 -  8,00 X  6,20 - (M8 - 5/16 - 7/16)",1,269.0,1,1,32.0,0.0,217,0,2021-11-01
207,"ADAPTADOR PARA MANDRIL TAM. 1 -  8,00 X  6,20 - (M8 - 5/16 - 7/16)",1,338.29,1,1,28.0,0.0,13,0,2021-11-01
208,"ADAPTADOR PARA MANDRIL TAM. 1 -  8,00 X  6,20 - (M8 - 5/16 - 7/16)",2,550.0,2,1,64.0,0.0,54,0,2021-11-01
209,"ADAPTADOR PARA MANDRIL TAM. 1 - 10,00 X  8,00 - (M10)",17,273.0,1,1,32.0,0.0,276,0,2021-11-01
210,"ADAPTADOR PARA MANDRIL TAM. 1 - 10,00 X  8,00 - (M10)",2,275.0,1,1,32.0,0.0,140,0,2021-11-01
211,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",1,269.0,1,1,32.0,0.0,203,0,2021-11-01
212,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",1,275.0,1,1,32.0,0.0,84,0,2021-11-01
213,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",1,268.44,1,1,32.0,0.0,259,0,2021-11-01
214,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",3,550.0,2,1,64.0,0.0,126,0,2021-11-01
215,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",1,269.0,1,1,32.0,0.0,217,0,2021-11-01
216,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",1,338.29,1,1,28.0,1.0,13,0,2021-11-01
217,"ADAPTADOR PARA MANDRIL TAM. 1 - 4,00 X 3,00 - (M3,5 - M4)",1,0.01,1,1,0.0,0.0,10,0,2021-11-01
218,"ADAPTADOR PARA MANDRIL TAM. 1 - 6,00 X 4,90 - (M5 )  - 6,00 X 4,90 - (M5 )",1,2952785.0,1,1,28.0,0.0,280,0,2021-11-01
219,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,269.0,1,1,32.0,0.0,203,0,2021-11-01
220,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,275.0,1,1,32.0,0.0,84,0,2021-11-01
221,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,268.45,1,1,32.0,0.0,259,0,2021-11-01
222,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",3,550.0,2,1,64.0,0.0,126,0,2021-11-01
223,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,269.0,1,1,32.0,0.0,217,0,2021-11-01
224,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,338.29,1,1,28.0,0.0,13,0,2021-11-01
225,"ADAPTADOR PARA MANDRIL TAM. 2 -  9,00 X  7,00 - (M12 - 3/8 - 1/2)",1,464.49,1,1,28.0,0.0,217,0,2021-11-01
226,"ADAPTADOR PARA MANDRIL TAM. 2 - 14,00 X 11,00 - (M18 - 11/16 - 3/4)",1,452.43,1,1,28.0,0.0,112,0,2021-11-01
227,"ADAPTADOR PARA MANDRIL TAM. 2 - 8,00 X 6,20 - (M8 - 5/16 - 7/16)",1,464.49,1,1,28.0,0.0,217,0,2021-11-01
228,"ADAPTADOR PARA MANDRIL TAM.1- 3,50 X 2,70 - (M3 - M5 - 1/8)",1,3087975.0,1,1,28.0,0.0,132,0,2021-11-01
229,ALARGADOR 10MM MAQUINA DIN 212D H7,1,121.97,1,1,28.0,0.0,62,0,2021-11-01
230,ALARGADOR 12MM MAQUINA DIN 212D H7,1,150.2,1,1,28.0,0.0,70,0,2021-11-01
231,ALARGADOR 12MM MAQUINA DIN 212D H7,1,204.97,1,1,28.0,0.0,280,0,2021-11-01
232,ALARGADOR 15MM MANUAL 206 B H7,1,217728.0,1,1,28.0,0.0,14,0,2021-11-01
233,ALARGADOR 15MM MAQUINA DIN 212D H7,1,235.43,1,1,28.0,0.0,70,0,2021-11-01
234,ALARGADOR 16MM MANUAL 206 B H7,1,232362.0,1,1,28.0,0.0,154,0,2021-11-01
235,ALARGADOR 16MM MAQUINA DIN 212D H7,1,242.6,1,1,28.0,0.0,70,0,2021-11-01
236,ALARGADOR 16MM MAQUINA DIN 212D H7,1,227172.0,1,1,28.0,0.0,154,0,2021-11-01
237,"ALARGADOR 18,00MM MAQUINA DIN 212D H7",1,303.53,1,1,28.0,0.0,70,0,2021-11-01
238,"ALARGADOR 20,00MM MAQUINA DIN 212D H7",1,347.79,1,1,28.0,0.0,70,0,2021-11-01
239,"ALARGADOR 5,00MM MANUAL DIN 206B H7",1,51.49,1,1,28.0,0.0,76,0,2021-11-01
240,"ALARGADOR 5,00MM MANUAL DIN 206B H7",1,51.49,1,1,28.0,0.0,42,0,2021-11-01
241,"ALARGADOR 6,00MM MANUAL DIN 206B H7",1,51.49,1,1,28.0,0.0,42,0,2021-11-01
242,"ALARGADOR 8,00MM MANUAL DIN 206B H7",1,67.73,1,1,28.0,0.0,76,1,2021-11-01
243,"ALARGADOR 8,00MM MANUAL DIN 206B H7",1,67.73,1,1,28.0,0.0,42,1,2021-11-01
244,"ALARGADOR 8,00MM MAQUINA DIN 212D H7",1,97.18,1,1,28.0,0.0,70,0,2021-11-01
245,"ALARGADOR 8,00MM MAQUINA DIN 212D H7",1,139.37,1,1,28.0,1.0,280,0,2021-11-01
246,ALARGADOR MD D=10X100,1,378.54,1,1,28.0,0.0,284,0,2021-11-01
247,ALARGADOR MD D=12X100,1,420.61,1,1,28.0,0.0,249,0,2021-11-01
248,ALARGADOR MD D=12X100,1,479.49,1,1,28.0,0.0,284,0,2021-11-01
249,ALARGADOR MD D=3X75,3,138.82,1,1,28.0,0.0,284,0,2021-11-01
250,ALARGADOR MD D=4X75,3,189.29,1,1,28.0,0.0,284,0,2021-11-01
251,ALARGADOR MD D=5X75,3,189.29,1,1,28.0,0.0,284,0,2021-11-01
252,"ALARGADOR MD D=7 X 28 X 82MM H6,8 CANAL RETO- (S/R)
 
DIN1420
",2,260.26,1,1,28.0,0.0,157,0,2021-11-01
253,ALARGADOR MD D=8X100,2,277.6,1,1,28.0,0.0,284,0,2021-11-01
254,ANKX120708R-GM-GA4225,10,52.25,1,1,0.0,20.0,118,0,2021-11-01
255,ANKX120708R-GM-GH4125,10,52254.0,1,1,28.0,0.0,123,0,2021-11-01
256,ANKX160708R-GM-GA4225,40,118.28,2,1,56.0,10.0,74,0,2021-11-01
257,ANKX160708R-GM-GA4225,20,59.14,1,1,28.0,20.0,119,0,2021-11-01
258,ANKX160708R-GM-GP4225,20,59.14,1,1,28.0,11.0,159,1,2021-11-01
259,ANKX160716R-GM-GA4225,30,59.9,1,1,30.0,0.0,214,0,2021-11-01
260,ANKX160716R-GM-GA4225,30,59.9,1,1,30.0,30.0,273,0,2021-11-01
261,ANKX160716R-GM-GA4225,20,59.9,1,1,30.0,0.0,245,0,2021-11-01
262,APET113504R-NL-GN9125,10,49.2,1,1,28.0,30.0,31,0,2021-11-01
263,APGT1135PDER-G2-JT1001,70,93.78,3,1,98.0,10.0,67,0,2021-11-01
264,APGT1135PDER-G2-JT1001,10,35.94,1,1,35.0,0.0,17,0,2021-11-01
265,APGT1135PDFR-AL-GN9125,60,35.94,1,1,35.0,80.0,201,1,2021-11-01
266,APGT1135PDFR-AL-GN9125,60,71.88,2,1,70.0,0.0,273,1,2021-11-01
267,APGT1135PDFR-AL-GN9125,60,71.88,2,1,70.0,0.0,138,1,2021-11-01
268,APGT1135PDFR-AL-GN9125,30,35.94,1,1,35.0,10.0,154,1,2021-11-01
269,APGT1135PDFR-AL-GN9125,30,71.88,2,1,70.0,90.0,229,1,2021-11-01
270,APGT1135PDFR-AL-GN9125,30,35.94,1,1,35.0,0.0,13,1,2021-11-01
271,APGT1135PDFR-G2 WSK10,10,35.94,1,1,35.0,0.0,287,0,2021-11-01
272,APKT060204R-GM-GA4230,19,15.63,1,1,28.0,0.0,70,0,2021-11-01
273,APKT060204R-GM-GA4230,10,25.22,1,1,28.0,80.0,266,0,2021-11-01
274,APKT100304-PDTR,10,33.76,1,1,28.0,0.0,89,0,2021-11-01
275,APKT100308-APF YB9320,10,28.17,1,1,28.0,0.0,139,0,2021-11-01
276,APKT100308-PDTR LT30,20,22.99,1,1,28.0,0.0,175,0,2021-11-01
277,APKT113508R-GM-GA4225,30,46.56,2,1,56.0,0.0,62,1,2021-11-01
278,APKT113508R-GM-GA4225,10,22.5,1,1,28.0,30.0,255,1,2021-11-01
279,APKT113508R-GM-GA4225,30,48.18,2,1,56.0,70.0,280,1,2021-11-01
280,APKT113508R-GM-GA4225,18,28.05,1,1,0.0,10.0,117,1,2021-11-01
281,APKT113508R-GM-GA4225,10,32.54,1,1,0.0,10.0,160,1,2021-11-01
282,APKT113508R-GM-GA4225,20,46.56,2,1,56.0,10.0,221,1,2021-11-01
283,APKT113508R-GM-GA4225,10,23.5,1,1,28.0,0.0,14,1,2021-11-01
284,APKT113508R-GM-GA4225,10,32.54,1,1,0.0,0.0,41,1,2021-11-01
285,APKT113508R-GM-GA4230,19,28.05,1,1,0.0,1.0,172,0,2021-11-01
286,APKT113508R-GM-GK4125,10,25.83,1,1,28.0,0.0,245,0,2021-11-01
287,APKT113516R-GH-GA4225,10,25.93,1,1,35.0,0.0,164,0,2021-11-01
288,APMT100308PDER-DM YB9320,10,25.54,1,1,28.0,0.0,140,0,2021-11-01
289,APMT100308PDER-DM YB9320,10,25.54,1,1,28.0,0.0,33,0,2021-11-01
290,APMT1135PDER-PM-GA4225,40,18730.0,2,1,58.0,10.0,88,0,2021-11-01
291,APMT1135PDER-PM-GA4225,30,71.88,2,1,70.0,10.0,249,0,2021-11-01
292,APMT1135PDER-PM-GA4225,20,18727.0,2,1,58.0,100.0,299,0,2021-11-01
293,APMT1135PDER-PM-GA4225,10,18708.0,1,1,30.0,30.0,182,0,2021-11-01
294,APMT1135PDER-PM-GA4225,10,18708.0,1,1,30.0,50.0,245,0,2021-11-01
295,APMT1135PDER-PM-GA4225,10,18708.0,1,1,30.0,80.0,32,0,2021-11-01
296,APMT1135PDER-PM-GM2140,10,20.89,1,1,28.0,0.0,299,0,2021-11-01
297,ARRUELA LISA M 16,20,9.43,1,1,45.0,0.0,165,0,2021-11-01
298,BALANCIM P/PRESILHA DE FIXACAO,6,21.05,1,1,45.0,0.0,165,0,2021-11-01
299,BAP300RD12Z01H11L150 APMT1135,1,135.0,1,1,28.0,1.0,31,0,2021-11-01
300,BAP300RD20Z03H19L150 APMT1135,1,198.0,1,1,35.0,0.0,10,0,2021-11-01
301,BAP300RD50Z06F22 APMT1135,4,10.0,1,1,35.0,1.0,273,0,2021-11-01
302,BAP300RD50Z06F22 APMT1135,1,10.0,1,1,35.0,0.0,287,0,2021-11-01
303,BARRA DE CHANFRAR 45º - BM01R1522,1,275.0,1,1,28.0,0.0,196,0,2021-11-01
304,BASE MAGNETICA 506.600,1,262.18,1,1,28.0,0.0,280,0,2021-11-01
305,"BDMT070308ER-ML TN6405 R0,8",20,37.76,1,1,28.0,95.0,214,0,2021-11-01
306,"BDMT070308ER-ML TN6405 R0,8",15,37.76,1,1,28.0,0.0,62,0,2021-11-01
307,"BDMT070308ER-ML TN6405 R0,8",10,58.629999999999995,2,1,58.0,165.0,266,0,2021-11-01
308,"BDMT070308ER-ML TN6405 R0,8",50,37.76,1,1,28.0,0.0,297,0,2021-11-01
309,"BDMT070308ER-ML TN6405 R0,8",30,37.76,1,1,28.0,15.0,94,0,2021-11-01
310,"BDMT070308ER-ML TN6405 R0,8",25,37.76,1,1,28.0,45.0,124,0,2021-11-01
311,"BDMT070308ER-ML TN6405 R0,8",45,113.27,3,1,86.0,70.0,154,0,2021-11-01
312,"BDMT070308ER-ML TN6405 R0,8",30,37.76,1,1,28.0,115.0,245,0,2021-11-01
313,"BDMT11T308ER-JT PR1225 R0,8",5,33.0,1,1,30.0,0.0,292,0,2021-11-01
314,"BDMT11T308ER-JT SF1215 R0,8",50,75.6,2,1,56.0,160.0,214,1,2021-11-01
315,"BDMT11T308ER-JT SF1215 R0,8",110,40463.61,4,1,116.0,50.0,62,1,2021-11-01
316,"BDMT11T308ER-JT SF1215 R0,8",60,83.91,2,1,58.0,30.0,94,1,2021-11-01
317,"BDMT11T308ER-JT SF1215 R0,8",75,107.3,3,1,86.0,60.0,124,1,2021-11-01
318,"BDMT11T308ER-JT SF1215 R0,8",45,107.3,3,1,86.0,135.0,154,1,2021-11-01
319,"BDMT11T308ER-JT SF1215 R0,8",40,37.8,1,1,28.0,180.0,230,1,2021-11-01
320,"BDMT11T308ER-JT SF1215 R0,8",25,69.5,2,1,58.0,25.0,32,1,2021-11-01
321,"BDMT11T308ER-JT UN300 R0,8",10,37.8,1,1,28.0,0.0,230,0,2021-11-01
322,"BDMT11T308ER-ML TN6405 R0,8",40,92.24000000000001,2,1,58.0,65.0,258,0,2021-11-01
323,"BDMT11T308ER-ML TN6405 R0,8",50,64.84,2,1,56.0,5.0,280,0,2021-11-01
324,"BDMT11T308ER-ML TN6405 R0,8",65,41.93,1,1,28.0,0.0,245,0,2021-11-01
325,"BDMT11T316ER-ML TN6405 R1,6",30,41.93,1,1,28.0,0.0,245,0,2021-11-01
326,BITS HTOM QD. 1/ 2 X 8 HSS.CO UNI,2,261415.0,1,1,30.0,0.0,3,0,2021-11-01
327,BITS HTOM QD. 3/ 8 X 8 HSS.CO UNI,1,146853.0,1,1,30.0,0.0,3,0,2021-11-01
328,BITS HTOM QD. 3/ 8 X 8 HSS.CO UNI,2,213.09,1,1,30.0,0.0,32,0,2021-11-01
329,"BITS QUADRADO 1/2 X 8"" 10% - NVO",5,209.93,1,1,30.0,0.0,301,0,2021-11-01
330,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,281835.0,1,1,30.0,0.0,182,0,2021-11-01
331,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,296.04,1,1,30.0,0.0,32,0,2021-11-01
332,"BITS QUADRADO 5/16"" X 4"" ULTRACUT",1,0.01,1,1,28.0,0.0,280,0,2021-11-01
333,"BITS REDONDO 8,0 X 100MM HSS",1,0.01,1,1,28.0,0.0,280,0,2021-11-01
334,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,105,1,2021-11-01
335,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,154,1,2021-11-01
336,BLMP0603R-M OP1215,40,37.92,1,1,28.0,0.0,234,1,2021-11-01
337,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,53,1,2021-11-01
338,"BROCA 10,50MM DIN 338N HSS",2,35299.0,1,1,28.0,3.0,280,0,2021-11-01
339,"BROCA 12,80MM DIN 338N HSS",1,62886.0,1,1,30.0,0.0,153,0,2021-11-01
340,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,214,0,2021-11-01
341,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,3,0,2021-11-01
342,"BROCA 14,50MM DIN 338N HSS",2,1409375.0,1,1,28.0,1.0,280,0,2021-11-01
343,"BROCA 15,50MM DIN 338N HSS",2,92.35,1,1,28.0,0.0,291,0,2021-11-01
344,"BROCA 16,50MM DIN 338N HSS",2,206206.0,1,1,28.0,0.0,280,0,2021-11-01
345,"BROCA 19,00MM DIN 338N",3,221005.0,1,1,30.0,0.0,91,0,2021-11-01
346,"BROCA 19,00MM DIN 338N",2,327.34,1,1,30.0,0.0,3,0,2021-11-01
347,"BROCA 2,50MM DIN 338N HSS",10,6558.0,1,1,28.0,1.0,105,0,2021-11-01
348,"BROCA 2,50MM DIN 338N HSS",2,6.56,1,1,28.0,1.0,222,0,2021-11-01
349,"BROCA 22,00MM DIN 338N HSS",1,256872.0,1,1,28.0,0.0,105,0,2021-11-01
350,"BROCA 23,50MM DIN 338N HSS",3,624624.0,2,1,60.0,0.0,62,0,2021-11-01
351,"BROCA 3,00MM DIN 338N HSS",13,9.0,1,1,30.0,0.0,153,0,2021-11-01
352,"BROCA 3,00MM DIN 338N HSS",1,6.56,1,1,28.0,13.0,222,0,2021-11-01
353,"BROCA 3,00MM DIN 340N HSS (66X100)",6,23.71,1,1,35.0,0.0,28,0,2021-11-01
354,"BROCA 3,00MM DIN 340N HSS D=3X100MM",2,51192.0,1,1,28.0,0.0,200,0,2021-11-01
355,"BROCA 3,20MM DIN 338N HSS",1,7.54,1,1,28.0,0.0,222,0,2021-11-01
356,"BROCA 3,30MM DIN 338N HSS",2,5.22,1,1,28.0,0.0,280,0,2021-11-01
357,"BROCA 3,50MM DIN 338N HSS",10,6.59,1,1,30.0,10.0,153,0,2021-11-01
358,"BROCA 3,50MM DIN 338N HSS",10,13.18,2,1,60.0,10.0,182,0,2021-11-01
359,"BROCA 3,90MM DIN 340N TW204 (119X78)",1,42.0,1,1,28.0,0.0,259,0,2021-11-01
360,"BROCA 4,00MM DIN 338N HSS",1,7.48,1,1,28.0,9.0,222,0,2021-11-01
361,"BROCA 4,00MM DIN.1863/3 TW321 TWILL (4X280MM)",1,226.99,1,1,28.0,0.0,214,0,2021-11-01
362,"BROCA 4,20MM DIN 338N HSS",2,6.36,1,1,28.0,1.0,280,0,2021-11-01
363,"BROCA 4,20MM DIN 338N HSS",10,9.33,1,1,28.0,1.0,101,0,2021-11-01
364,"BROCA 4,20MM DIN 338N HSS",1,9.2,1,1,28.0,11.0,222,0,2021-11-01
365,"BROCA 4,90MM DIN 338N HSS",1,10.84,1,1,28.0,0.0,42,0,2021-11-01
366,"BROCA 5,00MM DIN 338N HSS",2,7.27,1,1,28.0,5.0,280,0,2021-11-01
367,"BROCA 5,00MM DIN 338N HSS",1,9.2,1,1,28.0,8.0,222,0,2021-11-01
368,"BROCA 5,20MM DIN 338N HSS",1,11.59,1,1,28.0,0.0,222,0,2021-11-01
369,"BROCA 5,20MM DIN 340 HSS (87X132)",1,64458.0,1,1,28.0,0.0,96,0,2021-11-01
370,"BROCA 5,50MM DIN 338N HSS",2,7.27,1,1,28.0,1.0,280,0,2021-11-01
371,"BROCA 5,60MM DIN 338N HSS",5,12129.0,1,1,30.0,0.0,276,0,2021-11-01
372,"BROCA 5,80MM DIN 338N HSS",4,14.98,1,1,28.0,0.0,32,0,2021-11-01
373,"BROCA 5,90MM DIN 338N HSS",1,13.66,1,1,28.0,0.0,42,0,2021-11-01
374,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,214,0,2021-11-01
375,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,276,0,2021-11-01
376,BROCA 5/8 - ANSI,2,156.44,1,1,30.0,1.0,3,0,2021-11-01
377,"BROCA 6,00MM DIN 338N HSS",1,11.35,1,1,28.0,7.0,222,0,2021-11-01
378,"BROCA 6,80MM DIN 338N HSS",2,13.38,1,1,28.0,0.0,280,0,2021-11-01
379,"BROCA 7,90MM DIN 338N HSS",1,21.22,1,1,28.0,1.0,266,0,2021-11-01
380,"BROCA 7,90MM DIN 338N HSS",1,19.58,1,1,28.0,0.0,42,0,2021-11-01
381,"BROCA 8,50MM DIN 338N HSS",2,18.06,1,1,28.0,0.0,280,0,2021-11-01
382,"BROCA 8,50MM DIN 338N HSS",1,23.52,1,1,28.0,0.0,42,0,2021-11-01
383,"BROCA 9,00MM DIN 338N HSS",1,34.46,1,1,28.0,0.0,42,0,2021-11-01
384,"BROCA DE CENTRO - DIN 333A - 1,25X3,15MM",3,106535.0,1,1,28.0,4.0,124,0,2021-11-01
385,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",10,15.81,1,1,28.0,0.0,154,0,2021-11-01
386,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",2,17277.0,1,1,28.0,0.0,124,0,2021-11-01
387,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",1,15.95,1,1,28.0,2.0,42,0,2021-11-01
388,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",11,273065.0,1,1,28.0,10.0,62,0,2021-11-01
389,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",2,17.23,1,1,28.0,7.0,280,0,2021-11-01
390,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",3,273065.0,1,1,28.0,1.0,124,0,2021-11-01
391,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM - INDAÇO",6,83376.0,2,1,28.0,0.0,168,0,2021-11-01
392,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,37037.0,1,1,28.0,10.0,62,0,2021-11-01
393,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,23.38,1,1,28.0,10.0,280,0,2021-11-01
394,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",3,37037.0,1,1,28.0,2.0,124,0,2021-11-01
395,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",7,34216.49,2,1,63.0,5.0,173,0,2021-11-01
396,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",2,47826.0,1,1,28.0,0.0,175,0,2021-11-01
397,"BROCA DE CENTRO MD 1,25X45 S4",1,93.0,1,1,28.0,0.0,180,0,2021-11-01
398,BROCA DE CENTRO MD 1.6X45 S4,1,93.0,1,1,28.0,0.0,180,0,2021-11-01
399,BROCA DE CENTRO MD 2.5X50  S6,1,161.0,1,1,28.0,0.0,180,0,2021-11-01
400,BROCA DE CENTRO MD 2X50 S5,1,129.0,1,1,28.0,0.0,180,0,2021-11-01
401,BROCA MD D=10MMX61X103 45 HRC,2,272.73,1,1,28.0,0.0,76,0,2021-11-01
402,BROCA MD D=12.0X71X118 5XD S/RI DIN 6537L,4,444.76,1,1,30.0,0.0,245,0,2021-11-01
403,BROCA MD D=17 H18,1,1252.0,1,1,28.0,0.0,24,0,2021-11-01
404,BROCA MD D=18 H25 3D - SPMG06,1,613305.0,1,1,30.0,0.0,301,0,2021-11-01
405,BROCA MD D=3X33X61 H3 DIN 338,2,61.99,1,1,28.0,0.0,214,0,2021-11-01
406,BROCA MD D=3X33X61 H3 DIN 338,1,56.9,1,1,0.0,0.0,14,0,2021-11-01
407,"BROCA MD D=4,2MMX24X66 55 HRC",2,126.82,1,1,28.0,0.0,10,0,2021-11-01
408,"BROCA MD D=4,5MMX47X80 55 HRC",5,182.68,1,1,30.0,0.0,5,0,2021-11-01
409,"BROCA MD D=4,6X47X80 DIN 338",2,81.83,1,1,35.0,0.0,173,0,2021-11-01
410,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,6,166.67,1,1,0.0,0.0,209,0,2021-11-01
411,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,2,193.4,1,1,0.0,0.0,248,0,2021-11-01
412,BROCA MD D=4.8X52X86 DIN 338,3,81.83,1,1,35.0,0.0,173,0,2021-11-01
413,BROCA MD D=5.0X44X82 5XD S/RI H6 DIN 6537L,1,201168.0,1,1,28.0,0.0,209,0,2021-11-01
414,BROCA MD D=5.5X44X82 5XD S/RI H 6 DIN 6537K,1,236.4,1,1,28.0,0.0,241,0,2021-11-01
415,BROCA MD D=5MMX28X66 55 HRC,5,346.19,2,1,58.0,0.0,5,0,2021-11-01
416,BROCA MD D=5X52X86 DIN 338,4,119.0,1,1,28.0,0.0,98,0,2021-11-01
417,BROCA MD D=6.5X63X101 DIN 338,1,147.84,1,1,30.0,0.0,91,0,2021-11-01
418,BROCA MD D=6X57X93 DIN 338,4,105.0,1,1,35.0,0.0,138,0,2021-11-01
419,BROCA MD D=6X57X93 DIN 338,2,105.0,1,1,35.0,0.0,173,0,2021-11-01
420,BROCA MD D=7.0X53X91 5XD S/RI DIN 6537L,1,314.0,1,1,30.0,0.0,153,0,2021-11-01
421,BROCA MD D=7MMX53X91 55 HRC,2,231.49,1,1,28.0,0.0,101,0,2021-11-01
422,BROCA ZD D=32 3XD WCMX06,1,677.6,1,1,28.0,0.0,200,0,2021-11-01
423,BROCA ZD D=32 3XD WCMX06,1,880.88,1,1,30.0,0.0,27,0,2021-11-01
424,BUCHA DE REDUCAO CM EXT. 3 X CM INT. 2,2,46.1,1,1,0.0,0.0,161,0,2021-11-01
425,BUCHA DE REDUCAO CM EXT. 4 X CM INT. 3,2,65.66,1,1,0.0,0.0,161,0,2021-11-01
426,BUCHA DE REDUCAO CM EXT. 5 X CM INT. 2,4,125.15,1,1,0.0,0.0,91,0,2021-11-01
427,"BUCHA REDUCAO VDI 25 X 20,00MM",1,160.2,1,1,30.0,0.0,153,0,2021-11-01
428,"BUCHA REDUCAO VDI 32 X 10,00MM",3,178.03,1,1,28.0,0.0,103,0,2021-11-01
429,"BUCHA REDUCAO VDI 32 X 12,00MM",3,178.03,1,1,28.0,0.0,103,0,2021-11-01
430,"BUCHA REDUCAO VDI 32 X 14,00MM",1,178.03,1,1,28.0,0.0,77,0,2021-11-01
431,"BUCHA REDUCAO VDI 32 X 16,00MM",1,148.85,1,1,28.0,0.0,259,0,2021-11-01
432,"BUCHA REDUCAO VDI 32 X 16,00MM",3,178.03,1,1,28.0,0.0,103,0,2021-11-01
433,"BUCHA REDUCAO VDI 32 X 20,00MM",1,178.03,1,1,28.0,0.0,103,0,2021-11-01
434,"BUCHA REDUCAO VDI 32 X 8,00MM",1,178.03,1,1,28.0,0.0,103,0,2021-11-01
435,"BUCHA REDUCAO VDI 40 X 32,00MM",2,156.22,1,1,30.0,0.0,245,0,2021-11-01
436,"CABECOTE BROQUEADOR DIAM.  50,00MM - CAPAC. 10,00 A 125,00MM",1,439252.0,1,1,28.0,2.0,280,0,2021-11-01
