,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
881,DGR2202C6D KBG202 KCT,10,33.69,1,1,30.0,5.0,244,0,2022-03-01
882,DGR2202C6D KBG202 KCT,10,33.69,1,1,30.0,15.0,302,0,2022-03-01
883,DGR3102 KLP 1550,20,36567.49,2,1,58.0,20.0,209,0,2022-03-01
884,DGR3102 KLP 1550,10,377518.0,1,1,30.0,0.0,365,0,2022-03-01
885,DGR3102 KLP 1550,10,40.18,1,1,30.0,8.0,29,0,2022-03-01
886,DGR3102C SF1550,10,36.53,1,1,30.0,0.0,182,0,2022-03-01
887,DGR3102C SF1550,10,36.53,1,1,30.0,0.0,123,0,2022-03-01
888,DGTL 2020 2 T22 - ESQ DGN2,1,186.0,1,1,28.0,0.0,334,0,2022-03-01
889,DGTL 25B 3D40 - ESQ DGN3,1,226.05,1,1,0.0,0.0,169,0,2022-03-01
890,DGTR 10B 2D30 - DIR DGN2,1,165.0,1,1,28.0,3.0,168,0,2022-03-01
891,DGTR 16B 2D35 - DIR DGN2,2,160.0,2,1,60.0,0.0,334,0,2022-03-01
892,DGTR 16B 2D35 - DIR DGN2,2,175.0,2,1,60.0,0.0,244,0,2022-03-01
893,DGTR 16B 2D35 - DIR DGN2,1,181.5,1,1,30.0,0.0,29,0,2022-03-01
894,DGTR 16B 3D35 - DIR DGN3,2,165.0,1,1,30.0,0.0,211,0,2022-03-01
895,DGTR 16B 3D35 - DIR DGN3,1,181.5,1,1,30.0,0.0,29,0,2022-03-01
896,DGTR 20B 2D35 - DIR DGN2,1,160.0,1,1,0.0,1.0,145,0,2022-03-01
897,DGTR 20B 3D40 - DIR DGN3,1,165.0,1,1,28.0,0.0,97,0,2022-03-01
898,DGTR 25B 2D35 - DIR DGN2,1,283.8,1,1,28.0,0.0,214,0,2022-03-01
899,DGTR 25B 2D35 - DIR DGN2,1,180.0,1,1,28.0,0.0,272,0,2022-03-01
900,DGTR 25B 3D40 - DIR DGN3,1,10.0,1,1,28.0,0.0,162,0,2022-03-01
901,DISPOSITIVO APERTO CALIBRADOR PARA PINOS E PORCAS (60~300 N.M.) ENC. 14 X 18,1,1222.22,1,1,60.0,0.0,85,0,2022-03-01
902,DISPOSITIVO APERTO CALIBRADOR PARA PINOS E PORCAS (60~300 N.M.) ENC. 14 X 18,1,1222.22,1,1,60.0,0.0,92,0,2022-03-01
903,DISPOSITIVO ENC. 14 X 18 - PARA PORCA TIPO 4 PONTAS - ER-40,1,302.5,1,1,60.0,0.0,85,0,2022-03-01
904,DISPOSITIVO ENC. 14 X 18 - PARA PORCA TIPO 4 PONTAS - ER-40,1,302.5,1,1,60.0,0.0,92,0,2022-03-01
905,DISPOSITIVO ENC. 14 X 18 - PARA PORCA TIPO UNHA - ER-40 E OZ-25,1,302.5,1,1,60.0,0.0,85,0,2022-03-01
906,DISPOSITIVO ENC. 14 X 18 - PARA PORCA TIPO UNHA - ER-40 E OZ-25,1,302.5,1,1,60.0,0.0,92,0,2022-03-01
907,DNMG150604-MT HS8125,10,37.5,1,1,28.0,0.0,369,0,2022-03-01
908,DNMG150608-PM UN1000,9,33475.0,1,1,28.0,0.0,285,0,2022-03-01
909,DNMG150608-QF-GP1115,10,43.88,1,1,0.0,10.0,211,1,2022-03-01
910,DNMG150608-QF-GP1115,20,66.67999999999999,2,1,56.0,20.0,369,1,2022-03-01
911,DNMG150608-QF-GP1115,10,43.88,1,1,0.0,20.0,153,1,2022-03-01
912,DNMG150608-QF-GP1115,10,43.88,1,1,0.0,0.0,21,1,2022-03-01
913,DNMG150608-QF-GP1115,10,43.88,1,1,0.0,10.0,53,1,2022-03-01
914,DNMG150608-QM-GP1115,10,460944.0,1,1,28.0,0.0,6,0,2022-03-01
915,DNMG150612-QM-GP1120,30,23.96,1,1,60.0,0.0,281,0,2022-03-01
916,DNMG150612-QM-GP1120,100,47.92,2,1,120.0,30.0,347,0,2022-03-01
917,DSSNR 2020 K12 - EXT DIR SNMG1204,1,212.4,1,1,28.0,0.0,75,0,2022-03-01
918,DVJNR 2525 M16 - EXT DIR VNMG1604,1,10.0,1,1,28.0,0.0,307,0,2022-03-01
919,DVJNR 2525 M16 - EXT DIR VNMG1604,1,198.0,1,1,0.0,0.0,288,0,2022-03-01
920,DVVNN 2525 M16 - EXT R/L VNMG1604,2,230.0,1,1,28.0,0.0,320,0,2022-03-01
921,ESCAREADOR 20.5X90G 335C,2,240.47,1,1,28.0,0.0,349,0,2022-03-01
922,ESFERICA 2C 55HRC D=10X10X75X20,1,185.13,1,1,28.0,1.0,153,0,2022-03-01
923,ESFERICA 2C 55HRC D=1X4X50X2,1,62.27,1,1,28.0,4.0,244,0,2022-03-01
924,ESFERICA 2C 55HRC D=4X4X50X11,1,39.55,1,1,28.0,0.0,368,0,2022-03-01
925,ESFERICA 2C 55HRC D=8X8X60X16,1,130.3,1,1,28.0,4.0,244,0,2022-03-01
926,ESFERICA 2C 55HRC D=8X8X60X16,1,117.98,1,1,28.0,3.0,153,0,2022-03-01
927,F-BEDAME EXTERNO RF151-23-2020-30M1,1,194.4,1,1,28.0,0.0,379,0,2022-03-01
928,F-C.G.P. 170.38.820 (CJTO GRAMPO PARAFUSO),1,56364.0,1,1,30.0,0.0,211,0,2022-03-01
929,F-C.G.P. 170.38.820 (CJTO GRAMPO PARAFUSO),2,108.03,2,1,56.0,0.0,336,0,2022-03-01
930,F-C.G.P. 170.38.820 (CJTO GRAMPO PARAFUSO),2,50325.0,1,1,30.0,0.0,123,0,2022-03-01
931,F-C.G.P. 170.38.820 (CJTO GRAMPO PARAFUSO),5,61.2,1,1,28.0,6.0,13,0,2022-03-01
932,F-C.G.P. 5431.125.11 (MWLNL 06),2,44.55,1,1,30.0,0.0,123,0,2022-03-01
933,F-CALCO 170.3.852 - TNMG16,2,11652.0,1,1,30.0,0.0,211,0,2022-03-01
934,F-CALCO 170.3.852 - TNMG16,1,9.24,1,1,28.0,0.0,349,0,2022-03-01
935,F-CALCO 170.3.852 - TNMG16,9,30.0,2,1,56.0,0.0,13,0,2022-03-01
936,F-CALCO 171.31.850 - CNMG1204,3,23.31,1,1,28.0,0.0,182,0,2022-03-01
937,F-CALCO 171.31.850 - CNMG1204,11,46.62,2,1,63.0,5.0,104,0,2022-03-01
938,F-CALCO 171.31.850 - CNMG1204,4,23.31,1,1,28.0,6.0,153,0,2022-03-01
939,F-CALCO 171.31.850 - CNMG1204,2,27.2,1,1,28.0,8.0,28,0,2022-03-01
940,F-CALCO 5322.331.06 (MWLNL 2020 06),2,6.6,1,1,30.0,5.0,123,0,2022-03-01
941,F-CALCO 5322.361.11 (4KF25 16),1,22.26,1,1,28.0,0.0,379,0,2022-03-01
942,F-CALCO 5322.361.11 (4KF25 16),2,16.5,1,1,30.0,0.0,123,0,2022-03-01
943,F-LAMINA DGFH-32-3,1,331.2,1,1,0.0,0.0,105,0,2022-03-01
944,F-PARAFUSO 5512.031.01,1,20.33,1,1,28.0,0.0,349,0,2022-03-01
945,F-PARAFUSO 5512.032.01 (R166 DO CALÇO),1,19.46,1,1,28.0,0.0,337,0,2022-03-01
946,F-PARAFUSO 5512.032.01 (R166 DO CALÇO),2,20625.0,1,1,30.0,0.0,123,0,2022-03-01
947,F-PARAFUSO 5513.020.01 (R16 6 OKF20 16),2,14.85,1,1,30.0,0.0,123,0,2022-03-01
948,F-PARAFUSO 5513.020.25 (R166 DO INSERTO),2,20625.0,1,1,30.0,0.0,123,0,2022-03-01
949,F-PINO 5313.021.01 MW06,1,39.73,1,1,28.0,0.0,349,0,2022-03-01
950,F-PINO 5313.021.02 - TNMG16,6,48.79,1,1,28.0,2.0,13,0,2022-03-01
951,F-PINO 5313.022.01 (MWLNL),2,35475.0,1,1,30.0,0.0,123,0,2022-03-01
952,F-PINO 5313.022.03 (MWLNR 08),2,35475.0,1,1,30.0,0.0,123,0,2022-03-01
953,F-RANHURAMENTO FRONTAL EXT HFHR-25-70-5T32 (MM70-95),1,440.25,1,1,30.0,0.0,145,0,2022-03-01
954,F-REBITE 174.3.861,4,19.8,2,1,28.0,0.0,182,0,2022-03-01
955,FH200-R6-08005-H TOROIDAL 6C D=8X7X24X75 R0.5,2,6538673.0,1,1,28.0,0.0,6,0,2022-03-01
956,FH200-R6-12008-H TOROIDAL 6C D=12X10X36X100 R0.75,2,9023716.0,1,1,28.0,0.0,6,0,2022-03-01
957,FLANGE DIAMETRO 6 - 250MM,1,1409.1,1,1,28.0,0.0,322,0,2022-03-01
958,FLANGE DIAMETRO DE 255MM L-1,2,1101.1,1,1,0.0,0.0,97,0,2022-03-01
959,"FLEXIVEL PLASTICO ENC. 1/4"" - (MANGUEIRA 300MM E REGISTRO) - CH-1/4",4,38.35,1,1,30.0,0.0,1,0,2022-03-01
960,"FRESA 10,00 MM 4C HSS",1,87294.0,1,1,28.0,0.0,8,0,2022-03-01
961,"FRESA 11,00 MM 2C HSS DIN 327",1,95.25,1,1,28.0,0.0,182,0,2022-03-01
962,"FRESA 11,00 MM 2C HSS DIN 327",2,84.73,1,1,28.0,0.0,253,0,2022-03-01
963,"FRESA 11,00 MM 2C HSS DIN 327",1,95.25,1,1,28.0,0.0,111,0,2022-03-01
964,"FRESA 11,00 MM 4C HSS",1,118932.0,1,1,28.0,0.0,8,0,2022-03-01
965,"FRESA 12,00 MM 4C HSS",1,106.9,1,1,28.0,0.0,386,0,2022-03-01
966,"FRESA 12,00 MM 4C HSS",1,106722.0,1,1,28.0,0.0,8,0,2022-03-01
967,"FRESA 13,00 MM 2C HSS DIN 327",1,117.83,1,1,28.0,0.0,182,0,2022-03-01
968,"FRESA 13,00 MM 2C HSS DIN 327",1,117.83,1,1,28.0,0.0,111,0,2022-03-01
969,"FRESA 13,00 MM 4C HSS",1,150756.0,1,1,28.0,0.0,8,0,2022-03-01
970,"FRESA 14,00 MM 2C HSS DIN 327",1,107.37,1,1,28.0,0.0,111,0,2022-03-01
971,"FRESA 14,00 MM 4C HSS",1,1277129.0,1,1,28.0,0.0,8,0,2022-03-01
972,"FRESA 15,00 MM 2C HSS DIN 327",1,131.96,1,1,28.0,0.0,182,0,2022-03-01
973,"FRESA 15,00 MM 2C HSS DIN 327",2,117.38,1,1,28.0,0.0,253,0,2022-03-01
974,"FRESA 15,00 MM 2C HSS DIN 327",1,131.96,1,1,28.0,0.0,111,0,2022-03-01
975,"FRESA 15,00 MM 4C HSS",1,150.72,1,1,28.0,0.0,8,0,2022-03-01
976,"FRESA 16,00 MM 4C HSS",1,170514.0,1,1,28.0,0.0,8,0,2022-03-01
977,"FRESA 17,00 MM 4C HSS",1,195.09,1,1,28.0,0.0,8,0,2022-03-01
978,"FRESA 18,00 MM 2C HSS DIN 327",1,178.07,1,1,28.0,0.0,182,0,2022-03-01
979,"FRESA 18,00 MM 2C HSS DIN 327",2,173.8,1,1,28.0,0.0,253,0,2022-03-01
980,"FRESA 18,00 MM 4C HSS",1,189.03,1,1,28.0,0.0,8,0,2022-03-01
981,"FRESA 19,00 MM 4C HSS",1,222516.0,1,1,28.0,0.0,8,0,2022-03-01
982,"FRESA 20,00 MM 4C HSS",1,78.0,1,1,28.0,0.0,320,1,2022-03-01
983,"FRESA 20,00 MM 4C HSS",1,226.1,1,1,28.0,0.0,13,1,2022-03-01
984,"FRESA 3,00 MM 4C HSS",1,74136.0,1,1,28.0,0.0,8,0,2022-03-01
985,"FRESA 4,00 MM 2C HSS LONGA",2,87.45,1,1,0.0,0.0,278,0,2022-03-01
986,"FRESA 4,00 MM 4C HSS",1,65898.0,1,1,28.0,0.0,8,0,2022-03-01
987,"FRESA 5,00 MM 4C HSS",1,65898.0,1,1,28.0,0.0,8,0,2022-03-01
988,"FRESA 6,00 MM 4C HSS",1,65898.0,1,1,28.0,0.0,8,0,2022-03-01
989,"FRESA 7,00 MM 4C HSS",2,98.94,1,1,28.0,0.0,225,0,2022-03-01
990,"FRESA 7,00 MM 4C HSS",1,86.74,1,1,28.0,0.0,111,0,2022-03-01
991,"FRESA 7,00 MM 4C HSS",1,97164.0,1,1,28.0,0.0,8,0,2022-03-01
992,"FRESA 8,00 MM 4C HSS",1,84564.0,1,1,28.0,0.0,8,0,2022-03-01
993,"FRESA 9,00 MM 4C HSS",2,72072.0,1,1,28.0,0.0,225,0,2022-03-01
994,"FRESA 9,00 MM 4C HSS",1,89.42,1,1,28.0,0.0,111,0,2022-03-01
995,"FRESA 9,00 MM 4C HSS",1,100158.0,1,1,28.0,0.0,8,0,2022-03-01
996,FRESA DE TOPO D=15 -327 B N LONGA,1,242.1,1,1,28.0,1.0,277,0,2022-03-01
997,FRESA ESFERICA 45HRC 2C D=1.5X3X50 H4,2,62.27,1,1,28.0,0.0,244,0,2022-03-01
998,FRESA ESFERICA 45HRC 2C D=2X4X50 H4,1,62.27,1,1,28.0,0.0,153,0,2022-03-01
999,FRESA ESFERICA 45HRC 2C D=3X6X75 H3,3,48.79,1,1,28.0,0.0,152,0,2022-03-01
1000,FRESA ESFERICA 45HRC 2C D=4X6X76X12 *,1,52.5,1,1,28.0,6.0,211,0,2022-03-01
1001,FRESA ESFERICA 45HRC 2C D=4X6X76X12 *,3,52.5,1,1,28.0,3.0,166,0,2022-03-01
1002,FRESA ESFERICA 45HRC 2C D=6X12X100 H6,2,93.33,1,1,28.0,0.0,152,0,2022-03-01
1003,"FRESA ESFERICA 55HRC 2C D=0,5MMX4X50",3,80.48,1,1,0.0,0.0,97,0,2022-03-01
1004,FRESA ESFERICA 55HRC 2C D=0.5X1X4X50MM,1,66.91,1,1,28.0,2.0,181,0,2022-03-01
1005,FRESA ESFERICA 55HRC 2C D=1.5MMX2X4X50,2,69.41,1,1,28.0,21.0,90,0,2022-03-01
1006,FRESA ESFERICA 55HRC 2C D=1.5MMX2X4X50,2,69.41,1,1,28.0,5.0,123,0,2022-03-01
1007,FRESA ESFERICA 55HRC 2C D=1.5X3X50 H4,2,69.41,1,1,28.0,0.0,211,0,2022-03-01
1008,FRESA ESFERICA 55HRC 2C D=1.5X3X50 H4,2,62.27,1,1,28.0,6.0,214,0,2022-03-01
1009,FRESA ESFERICA 55HRC 2C D=1.5X3X50 H4,1,69.41,1,1,28.0,2.0,267,0,2022-03-01
1010,FRESA ESFERICA 55HRC 2C D=1.5X3X50 H4,6,69.41,1,1,28.0,0.0,181,0,2022-03-01
1011,FRESA ESFERICA 55HRC 2C D=12X24X150 H12,8,523.04,1,1,28.0,0.0,223,0,2022-03-01
1012,FRESA ESFERICA 55HRC 2C D=2.5X4X4X50MM,2,62.27,1,1,28.0,0.0,257,0,2022-03-01
1013,FRESA ESFERICA 55HRC 2C D=2.5X5X50 H4,3,52503.41,2,1,56.0,5.0,182,0,2022-03-01
1014,FRESA ESFERICA 55HRC 2C D=2.5X5X50 H4,4,69.41,1,1,28.0,4.0,239,0,2022-03-01
1015,FRESA ESFERICA 55HRC 2C D=2.5X5X50 H4,1,69.41,1,1,28.0,4.0,256,0,2022-03-01
1016,FRESA ESFERICA 55HRC 2C D=2MMX4X4X50 INATIVO,1,69.41,1,1,28.0,0.0,211,0,2022-03-01
1017,FRESA ESFERICA 55HRC 2C D=2MMX4X4X50 INATIVO,1,69.41,1,1,28.0,0.0,90,0,2022-03-01
1018,FRESA ESFERICA 55HRC 2C D=2MMX4X4X50 INATIVO,16,111.44999999999999,2,1,56.0,0.0,172,0,2022-03-01
1019,FRESA ESFERICA 55HRC 2C D=2X4X50 H4,4,57.2,1,1,28.0,9.0,222,0,2022-03-01
1020,FRESA ESFERICA 55HRC 2C D=2X4X50 H4,4,69.41,1,1,28.0,0.0,123,0,2022-03-01
1021,FRESA ESFERICA 55HRC 2C D=2X4X75 H4,1,75.84,1,1,28.0,4.0,211,0,2022-03-01
1022,FRESA ESFERICA 55HRC 2C D=3MMX8X3X75,10,68.28,1,1,28.0,0.0,173,0,2022-03-01
1023,FRESA ESFERICA 55HRC 2C D=3X6X50 H3,3,69.41,1,1,28.0,0.0,123,0,2022-03-01
1024,FRESA ESFERICA 55HRC 2C D=3X6X50 H3,5,69.41,1,1,28.0,0.0,181,0,2022-03-01
1025,FRESA ESFERICA 55HRC 2C D=3X6X6X50MM,4,57.2,1,1,28.0,0.0,222,0,2022-03-01
1026,FRESA ESFERICA 55HRC 2C D=3X6X6X50MM,3,73654.0,1,1,28.0,0.0,299,0,2022-03-01
1027,FRESA ESFERICA 55HRC 2C D=3X6X75 H6,1,84672.0,1,1,28.0,3.0,214,0,2022-03-01
1028,FRESA ESFERICA 55HRC 2C D=3X6X75 H6,3,98.04,1,1,28.0,0.0,53,0,2022-03-01
1029,FRESA ESFERICA 55HRC 2C D=4MMX8X4X50,4,77.49,1,1,28.0,0.0,222,0,2022-03-01
1030,FRESA ESFERICA 55HRC 2C D=4MMX8X4X50,4,77.49,1,1,28.0,0.0,365,0,2022-03-01
1031,FRESA ESFERICA 55HRC 2C D=4MMX8X4X50,1,61.99,1,1,28.0,0.0,123,0,2022-03-01
1032,FRESA ESFERICA 55HRC 2C D=4X8X50 H4,2,41.8,1,1,28.0,2.0,123,0,2022-03-01
1033,FRESA ESFERICA 55HRC 2C D=4X8X50 H6,3,73654.0,1,1,28.0,0.0,299,0,2022-03-01
1034,FRESA ESFERICA 55HRC 2C D=6X12X100 H6,1,97.45,1,1,28.0,3.0,211,0,2022-03-01
1035,FRESA ESFERICA 55HRC 2C D=6X12X100 H6,2,97.45,1,1,28.0,3.0,181,0,2022-03-01
1036,FRESA ESFERICA 55HRC 2C D=8X16X100 H8,1,175.0,1,1,28.0,0.0,123,0,2022-03-01
1037,FRESA ESFERICA 55HRC 2C D=8X16X100 H8,1,175.0,1,1,28.0,1.0,181,0,2022-03-01
1038,FRESA ESFERICA 55HRC 2C D=8X16X60 H8,5,122448.23,2,1,56.0,0.0,216,0,2022-03-01
1039,FRESA ESFERICA 55HRC 4C D=4X11X50 H4,1,78.26,1,1,28.0,0.0,216,0,2022-03-01
1040,FRESA ESFERICA 63HRC 2C D=1.5X4X50 H4,2,62.64,1,1,28.0,0.0,334,0,2022-03-01
1041,FRESA ESFERICA 63HRC 2C D=10MMX20X10X75,2,316.11,1,1,28.0,0.0,130,0,2022-03-01
1042,FRESA ESFERICA 63HRC 2C D=4MMX8X4X50,2,178.89,1,1,28.0,0.0,130,0,2022-03-01
1043,FRESA ESFERICA D=10 H10,2,292.0,1,1,28.0,0.0,244,0,2022-03-01
1044,FRESA ESFERICA LN 2C D=1X3X12X50 H4,2,119.55,1,1,28.0,0.0,384,0,2022-03-01
1045,FRESA MODULO- 4.00-20G- N 6-3972,1,1009.52,1,1,35.0,0.0,350,0,2022-03-01
1046,FRESA RETA 45HRC 2C D=1.5X3X50 H4,2,30.0,1,1,30.0,0.0,183,0,2022-03-01
1047,FRESA RETA 45HRC 2C D=3X3X50X8,1,47.0,1,1,30.0,0.0,183,0,2022-03-01
1048,FRESA RETA 45HRC 2C D=6X15X50 H6,1,60.0,1,1,30.0,0.0,183,0,2022-03-01
1049,FRESA RETA 45HRC 2C D=6X15X50 H6,1,51.31,1,1,30.0,0.0,127,0,2022-03-01
1050,FRESA RETA 45HRC 2C D=6X20X75 H6,1,70.0,1,1,30.0,0.0,84,0,2022-03-01
1051,FRESA RETA 45HRC 4C D=10MMX25X10X75,1,196.36,1,1,28.0,0.0,109,0,2022-03-01
1052,FRESA RETA 45HRC 4C D=10X25X75 H10,3,124.03,1,1,0.0,0.0,315,0,2022-03-01
1053,FRESA RETA 45HRC 4C D=10X25X75 H10,12,165.36,2,1,70.0,0.0,258,0,2022-03-01
1054,FRESA RETA 45HRC 4C D=10X40X100 H10,1,194.43,1,1,28.0,0.0,286,0,2022-03-01
1055,FRESA RETA 45HRC 4C D=12X30X75 H12,1,238.19,1,1,28.0,0.0,153,0,2022-03-01
1056,FRESA RETA 45HRC 4C D=16X40X100 H16,1,415.0,1,1,35.0,0.0,349,0,2022-03-01
1057,FRESA RETA 45HRC 4C D=16X45X16X100MM,1,321.22,1,1,35.0,0.0,183,0,2022-03-01
1058,FRESA RETA 45HRC 4C D=16X45X16X100MM,4,642.44,2,1,70.0,0.0,258,0,2022-03-01
1059,FRESA RETA 45HRC 4C D=2MMX6X4X50,3,45.53,1,1,28.0,0.0,89,0,2022-03-01
1060,FRESA RETA 45HRC 4C D=3MMX8X3X50,1,45.53,1,1,28.0,0.0,109,0,2022-03-01
1061,FRESA RETA 45HRC 4C D=3X8X3X50MM,3,20.59,1,1,0.0,0.0,315,0,2022-03-01
1062,FRESA RETA 45HRC 4C D=3X8X50 H3,2,45.53,1,1,28.0,0.0,130,0,2022-03-01
1063,FRESA RETA 45HRC 4C D=3X8X50 H3,1,45.53,1,1,28.0,0.0,153,0,2022-03-01
1064,FRESA RETA 45HRC 4C D=3X8X75 H3,2,47.22,1,1,28.0,0.0,1,0,2022-03-01
1065,FRESA RETA 45HRC 4C D=4X10X4X50MM,3,20.59,1,1,0.0,0.0,315,0,2022-03-01
1066,FRESA RETA 45HRC 4C D=4X20X75 H4,3,48.09,1,1,28.0,0.0,286,0,2022-03-01
1067,FRESA RETA 45HRC 4C D=4X20X75 H4,3,48.09,1,1,28.0,0.0,26,0,2022-03-01
1068,FRESA RETA 45HRC 4C D=5X13X5X50MM,1,33.02,1,1,35.0,0.0,225,0,2022-03-01
1069,FRESA RETA 45HRC 4C D=5X13X5X50MM,5,33.02,1,1,35.0,0.0,257,0,2022-03-01
1070,FRESA RETA 45HRC 4C D=5X13X5X50MM,6,33.02,1,1,35.0,0.0,293,0,2022-03-01
1071,FRESA RETA 45HRC 4C D=6MMX15X6X50,2,62.99,1,1,28.0,0.0,130,0,2022-03-01
1072,FRESA RETA 45HRC 4C D=6X15X50 H6,8,33.02,1,1,35.0,0.0,258,0,2022-03-01
1073,FRESA RETA 45HRC 4C D=6X15X50 H6,10,33.02,1,1,35.0,0.0,293,0,2022-03-01
1074,FRESA RETA 45HRC 4C D=6X15X50 H6,4,114.30000000000001,2,1,58.0,0.0,127,0,2022-03-01
1075,FRESA RETA 45HRC 4C D=6X15X50 H6,1,51.32,1,1,28.0,0.0,162,0,2022-03-01
1076,FRESA RETA 45HRC 4C D=6X25X75 H6,2,71.85,1,1,28.0,0.0,89,0,2022-03-01
1077,FRESA RETA 45HRC 4C D=6X25X75 H6,2,73.18,1,1,28.0,0.0,286,0,2022-03-01
1078,FRESA RETA 45HRC 4C D=6X25X75 H6,2,71.85,1,1,28.0,0.0,1,0,2022-03-01
1079,FRESA RETA 45HRC 4C D=6X30X6X100MM,2,60.0,1,1,35.0,0.0,273,0,2022-03-01
1080,FRESA RETA 45HRC 4C D=8MMX35X8X100,2,128.74,1,1,28.0,0.0,89,0,2022-03-01
1081,FRESA RETA 45HRC 4C D=8X20X8X60MM,3,73.06,1,1,0.0,0.0,315,0,2022-03-01
1082,FRESA RETA 45HRC 4C D=8X30X100 H8,1,140.08,1,1,28.0,0.0,286,0,2022-03-01
1083,FRESA RETA 45HRC 4C D=USAR EM4506015060504F,3,41.67,1,1,0.0,0.0,315,0,2022-03-01
1084,"FRESA RETA 55HRC 2C D=0.5X1,0X4X50 MICRO",3,80.48,1,1,0.0,0.0,97,0,2022-03-01
1085,FRESA RETA 55HRC 2C D=6X20X75 H6,3,71.0,1,1,30.0,1.0,365,0,2022-03-01
1086,FRESA RETA 55HRC 2C D=6X20X75 H6,1,60.59,1,1,28.0,0.0,92,0,2022-03-01
1087,"FRESA RETA 55HRC 4C D=1,5MMX4,5X4X50",3,45.53,1,1,0.0,0.0,97,0,2022-03-01
1088,FRESA RETA 55HRC 4C D=1.5X3X50X4,2,44.43,1,1,28.0,0.0,231,0,2022-03-01
1089,FRESA RETA 55HRC 4C D=10X25X10X75MM,1,186.51,1,1,28.0,0.0,305,0,2022-03-01
1090,FRESA RETA 55HRC 4C D=10X25X75 H10,2,405.55,2,1,56.0,0.0,216,0,2022-03-01
1091,FRESA RETA 55HRC 4C D=10X25X75 H10,4,192155.4,2,1,56.0,1.0,274,0,2022-03-01
1092,FRESA RETA 55HRC 4C D=14X45X100 H14,1,409.21,1,1,30.0,0.0,365,0,2022-03-01
1093,FRESA RETA 55HRC 4C D=2MMX6X4X50,3,45.53,1,1,0.0,0.0,97,0,2022-03-01
1094,FRESA RETA 55HRC 4C D=2MMX6X4X50,6,42.04,1,1,28.0,0.0,172,0,2022-03-01
1095,FRESA RETA 55HRC 4C D=2X6X3X50MM,1,57.95,1,1,0.0,0.0,256,0,2022-03-01
1096,FRESA RETA 55HRC 4C D=2X6X50 H3,5,48.9,1,1,28.0,0.0,166,0,2022-03-01
1097,FRESA RETA 55HRC 4C D=3MMX8X3X50,2,48.09,1,1,28.0,0.0,218,0,2022-03-01
1098,FRESA RETA 55HRC 4C D=3MMX8X6X50,1,69.07,1,1,28.0,0.0,172,0,2022-03-01
1099,FRESA RETA 55HRC 4C D=3X8X3X50MM,4,33.64,1,1,28.0,0.0,305,0,2022-03-01
1100,FRESA RETA 55HRC 4C D=3X8X50 H3,3,40.46,1,1,28.0,0.0,274,0,2022-03-01
1101,FRESA RETA 55HRC 4C D=3X8X50 H3,4,40.46,1,1,28.0,0.0,343,0,2022-03-01
1102,FRESA RETA 55HRC 4C D=3X8X50 H3,4,445077.0,1,1,28.0,0.0,19,0,2022-03-01
1103,FRESA RETA 55HRC 4C D=3X8X50 H3,4,44.51,1,1,28.0,0.0,49,0,2022-03-01
1104,FRESA RETA 55HRC 4C D=3X8X50 H6,3,79038.0,1,1,28.0,0.0,299,0,2022-03-01
1105,FRESA RETA 55HRC 4C D=4MMX11X4X50,4,77.49,1,1,28.0,0.0,365,0,2022-03-01
1106,FRESA RETA 55HRC 4C D=4MMX11X4X50,1,45.53,1,1,28.0,1.0,109,0,2022-03-01
1107,FRESA RETA 55HRC 4C D=4MMX11X4X50,1,56.38,1,1,28.0,0.0,40,0,2022-03-01
1108,FRESA RETA 55HRC 4C D=4MMX11X6X50,4,69.07,1,1,28.0,0.0,118,0,2022-03-01
1109,FRESA RETA 55HRC 4C D=4MMX11X6X50,2,69.07,1,1,28.0,0.0,172,0,2022-03-01
1110,FRESA RETA 55HRC 4C D=4X10X50 H4,1,45.31,1,1,28.0,1.0,211,0,2022-03-01
1111,FRESA RETA 55HRC 4C D=4X10X50 H4,5,89.92,2,1,56.0,1.0,214,0,2022-03-01
1112,FRESA RETA 55HRC 4C D=4X10X50 H4,4,82.28999999999999,2,1,56.0,1.0,274,0,2022-03-01
1113,FRESA RETA 55HRC 4C D=4X10X50 H4,2,48.55,1,1,28.0,0.0,26,0,2022-03-01
1114,FRESA RETA 55HRC 4C D=4X10X50 H6,4,77.49,1,1,28.0,1.0,222,0,2022-03-01
1115,FRESA RETA 55HRC 4C D=4X10X50 H6,1,48.55,1,1,28.0,0.0,26,0,2022-03-01
1116,FRESA RETA 55HRC 4C D=5X13X5X50MM,4,58.8,1,1,28.0,0.0,305,0,2022-03-01
1117,FRESA RETA 55HRC 4C D=6MMX15X6X50,4,74.07,1,1,28.0,0.0,118,0,2022-03-01
1118,FRESA RETA 55HRC 4C D=6MMX15X6X50,4,74.07,1,1,28.0,0.0,172,0,2022-03-01
1119,FRESA RETA 55HRC 4C D=6X15X50 H6,1,65865.0,1,1,28.0,1.0,214,0,2022-03-01
1120,FRESA RETA 55HRC 4C D=6X15X50 H6,5,65944.04,2,1,56.0,2.0,274,0,2022-03-01
1121,FRESA RETA 55HRC 4C D=6X15X50 H6,1,125.0,1,1,28.0,0.0,349,0,2022-03-01
1122,FRESA RETA 55HRC 4C D=6X15X50 H6,1,82.24,1,1,28.0,0.0,153,0,2022-03-01
1123,FRESA RETA 55HRC 4C D=8MMX20X8X60,1,73.66,1,1,28.0,0.0,92,0,2022-03-01
